"zone";"id";"type"
zone_district_08-1;420;district
zone_district_59-15;676;district
zone_district_971-3;932;district
zone_district_08-3;421;district
zone_district_59-21;677;district
zone_district_971-4;933;district
zone_district_08-2;422;district
zone_district_59-12;678;district
zone_district_972-2;934;district
zone_district_09-1;423;district
zone_district_59-9;679;district
zone_district_972-4;935;district
zone_district_09-2;424;district
zone_district_59-10;680;district
zone_district_972-3;936;district
zone_district_10-1;425;district
zone_district_59-13;681;district
zone_district_972-1;937;district
zone_district_10-2;426;district
zone_district_59-4;682;district
zone_district_973-1;938;district
zone_district_10-3;427;district
zone_district_59-7;683;district
zone_district_973-2;939;district
zone_district_11-1;428;district
zone_district_59-1;684;district
zone_district_974-7;940;district
zone_district_11-3;429;district
zone_district_59-8;685;district
zone_district_974-5;941;district
zone_district_11-2;430;district
zone_district_60-2;686;district
zone_district_974-3;942;district
zone_district_12-3;431;district
zone_district_60-1;687;district
zone_district_974-4;943;district
zone_district_12-2;432;district
zone_district_60-4;688;district
zone_district_974-2;944;district
zone_district_12-1;433;district
zone_district_60-7;689;district
zone_district_974-6;945;district
zone_district_13-11;434;district
zone_district_60-3;690;district
zone_district_974-1;946;district
zone_district_13-14;435;district
zone_district_60-6;691;district
zone_district_975-1;947;district
zone_district_13-10;436;district
zone_district_60-5;692;district
zone_district_976-1;948;district
zone_district_13-15;437;district
zone_district_61-1;693;district
zone_district_976-2;949;district
zone_district_13-16;438;district
zone_district_61-3;694;district
zone_district_977-1;950;district
zone_district_13-9;439;district
zone_district_61-2;695;district
zone_district_978-1;951;district
zone_district_13-8;440;district
zone_district_62-2;696;district
zone_district_986-1;952;district
zone_district_13-12;441;district
zone_district_62-1;697;district
zone_district_987-1;953;district
zone_district_13-13;442;district
zone_district_62-6;698;district
zone_district_987-3;954;district
zone_district_13-1;443;district
zone_district_62-8;699;district
zone_district_987-2;955;district
zone_district_13-2;444;district
zone_district_62-4;700;district
zone_district_988-2;956;district
zone_district_13-3;445;district
zone_district_62-10;701;district
zone_district_988-1;957;district
zone_district_13-4;446;district
zone_district_62-9;702;district
zone_district_13-5;447;district
zone_district_62-12;703;district
zone_district_13-6;448;district
zone_district_62-3;704;district
zone_district_13-7;449;district
zone_district_62-7;705;district
zone_district_14-4;450;district
zone_district_62-5;706;district
zone_district_14-6;451;district
zone_district_62-11;707;district
zone_district_14-5;452;district
zone_district_63-2;708;district
zone_district_14-3;453;district
zone_district_63-5;709;district
zone_district_14-2;454;district
zone_district_63-4;710;district
zone_district_14-1;455;district
zone_district_63-3;711;district
zone_district_15-2;456;district
zone_district_63-1;712;district
zone_district_15-1;457;district
zone_district_64-2;713;district
zone_district_16-3;458;district
zone_district_64-3;714;district
zone_district_16-2;459;district
zone_district_64-4;715;district
zone_district_16-1;460;district
zone_district_64-6;716;district
zone_district_17-4;461;district
zone_district_64-5;717;district
zone_district_17-2;462;district
zone_district_64-1;718;district
zone_district_17-3;463;district
zone_district_65-2;719;district
zone_district_17-1;464;district
zone_district_65-1;720;district
zone_district_17-5;465;district
zone_district_66-4;721;district
zone_district_18-1;466;district
zone_district_66-2;722;district
zone_district_18-3;467;district
zone_district_66-3;723;district
zone_district_18-2;468;district
zone_district_66-1;724;district
zone_district_19-1;469;district
zone_district_67-4;725;district
zone_district_19-2;470;district
zone_district_67-7;726;district
zone_district_21-5;471;district
zone_district_67-5;727;district
zone_district_21-4;472;district
zone_district_67-6;728;district
zone_district_21-1;473;district
zone_district_67-8;729;district
zone_district_21-3;474;district
zone_district_67-9;730;district
zone_district_21-2;475;district
zone_district_67-3;731;district
zone_district_22-3;476;district
zone_district_67-2;732;district
zone_district_22-2;477;district
zone_district_67-1;733;district
zone_district_22-4;478;district
zone_district_68-1;734;district
zone_district_22-5;479;district
zone_district_68-3;735;district
zone_district_22-1;480;district
zone_district_68-2;736;district
zone_district_23-1;481;district
zone_district_68-4;737;district
zone_district_24-3;482;district
zone_district_68-6;738;district
zone_district_24-4;483;district
zone_district_68-5;739;district
zone_district_24-2;484;district
zone_district_69-8;740;district
zone_district_24-1;485;district
zone_district_69-9;741;district
zone_district_25-1;486;district
zone_district_69-5;742;district
zone_district_25-3;487;district
zone_district_69-11;743;district
zone_district_25-4;488;district
zone_district_69-10;744;district
zone_district_25-5;489;district
zone_district_69-7;745;district
zone_district_25-2;490;district
zone_district_69-12;746;district
zone_district_26-3;491;district
zone_district_69-1;747;district
zone_district_26-4;492;district
zone_district_69-2;748;district
zone_district_26-2;493;district
zone_district_69-3;749;district
zone_district_26-1;494;district
zone_district_69-4;750;district
zone_district_27-2;495;district
zone_district_69-14;751;district
zone_district_27-1;496;district
zone_district_69-6;752;district
zone_district_27-4;497;district
zone_district_69-13;753;district
zone_district_27-3;498;district
zone_district_70-2;754;district
zone_district_27-5;499;district
zone_district_70-1;755;district
zone_district_28-2;500;district
zone_district_71-4;756;district
zone_district_28-4;501;district
zone_district_71-3;757;district
zone_district_28-3;502;district
zone_district_71-2;758;district
zone_district_28-1;503;district
zone_district_71-1;759;district
zone_district_29-6;504;district
zone_district_71-5;760;district
zone_district_29-8;505;district
zone_district_72-1;761;district
zone_district_29-7;506;district
zone_district_72-5;762;district
zone_district_29-1;507;district
zone_district_72-4;763;district
zone_district_29-5;508;district
zone_district_72-2;764;district
zone_district_29-2;509;district
zone_district_72-3;765;district
zone_district_29-4;510;district
zone_district_73-1;766;district
zone_district_29-3;511;district
zone_district_73-3;767;district
zone_foreign_district_CIRCO_FDE-11;2;foreign_district
zone_foreign_district_CIRCO_FDE-10;4;foreign_district
zone_foreign_district_CIRCO_FDE-07;6;foreign_district
zone_foreign_district_CIRCO_FDE-09;8;foreign_district
zone_foreign_district_CIRCO_FDE-05;11;foreign_district
zone_foreign_district_CIRCO_FDE-02;18;foreign_district
zone_foreign_district_CIRCO_FDE-04;29;foreign_district
zone_foreign_district_CIRCO_FDE-01;46;foreign_district
zone_foreign_district_CIRCO_FDE-08;51;foreign_district
zone_foreign_district_CIRCO_FDE-03;64;foreign_district
zone_foreign_district_CIRCO_FDE-06;146;foreign_district
zone_region_ROM;263;region
zone_region_84;264;region
zone_region_32;265;region
zone_region_93;266;region
zone_region_44;267;region
zone_region_76;268;region
zone_region_28;269;region
zone_region_75;270;region
zone_region_24;271;region
zone_region_27;272;region
zone_region_53;273;region
zone_region_94;274;region
zone_region_52;275;region
zone_region_11;276;region
zone_region_01;277;region
zone_region_02;278;region
zone_region_03;279;region
zone_region_04;280;region
zone_region_06;281;region
