"code","name","postal_code","population","code_department","code_city_community","code_canton"
"63171",Gouttières,"63390",352,"63","200072080","6326"
"63172",Grandeyrolles,"63320",53,"63","200070407","6329"
"63173",Grandrif,"63600",179,"63","200070761","6302"
"63174",Grandval,"63890",114,"63","200070761","6322"
"63175",Herment,"63470",264,"63","200071215","6328"
"63176",Heume-l'Église,"63210",107,"63","200069169","6323"
"63177",Isserteaux,"63270",416,"63","200067627","6305"
"63178",Issoire,"63500",14662,"63","200070407","6318"
"63179",Job,"63990",1014,"63","200070761","6302"
"63180",Joze,"63350",1103,"63","246301097","6319"
"63181",Jozerand,"63460",555,"63","200072098","6327"
"63182",Jumeaux,"63570",640,"63","200070407","6306"
"63183",Labessette,"63690",62,"63","200069169","6329"
"63184",Lachaux,"63290",280,"63","200070712","6320"
"63185",Lamontgie,"63570",652,"63","200070407","6306"
"63186",Landogne,"63380",237,"63","200071215","6328"
"63187",Lapeyrouse,"63700",565,"63","200072080","6326"
"63188",Laps,"63270",596,"63","200069177","6331"
"63189",Laqueuille,"63820",366,"63","200069169","6323"
"63190",Larodde,"63690",270,"63","200069169","6329"
"63191",Lastic,"63760",109,"63","200071215","6328"
"63192",La Tour-d'Auvergne,"63680",644,"63","200069169","6329"
"63193",Lempdes,"63370",8306,"63","246300701","6324"
"63194",Lempty,"63190",389,"63","246301097","6319"
"63195",Lezoux,"63190",6062,"63","246301097","6319"
"63196",Limons,"63290",739,"63","200071199","6320"
"63197",Lisseuil,"63440",118,"63","200072098","6327"
"63198",Loubeyrat,"63410",1297,"63","200072098","6327"
"63199",Ludesse,"63320",485,"63","200070407","6329"
"63200",Lussat,"63360",919,"63","200070753","6301"
"63201",Luzillat,"63350",1110,"63","200071199","6320"
"63202",Madriat,"63340",108,"63","200070407","6306"
"63203",Malauzat,"63200",1137,"63","200070753","6309"
"63204",Malintrat,"63510",1132,"63","200070753","6317"
"63205",Manglieu,"63270",462,"63","200069177","6331"
"63206",Manzat,"63410",1369,"63","200072098","6327"
"63207",Marat,"63480",823,"63","200070761","6322"
"63208",Marcillat,"63440",280,"63","200072098","6327"
"63209",Mareugheol,"63340",192,"63","200070407","6306"
"63210",Maringues,"63350",3118,"63","200071199","6320"
"63211",Marsac-en-Livradois,"63940",1458,"63","200070761","6302"
"63212",Marsat,"63200",1322,"63","200070753","6309"
"63213",Les Martres-d'Artière,"63430",2178,"63","200070753","6301"
"63214",Les Martres-de-Veyre,"63730",3955,"63","200069177","6321"
"63215",Martres-sur-Morge,"63720",667,"63","200070753","6301"
"63216",Mauzun,"63160",113,"63","200067627","6305"
"63218",Mayres,"63220",195,"63","200070761","6302"
"63219",Mazaye,"63230",727,"63","200069169","6323"
"63220",Mazoires,"63420",99,"63","200070407","6306"
"63221",Medeyrolles,"63220",116,"63","200070761","6302"
"63222",Meilhaud,"63320",515,"63","200070407","6318"
"63223",Menat,"63560",554,"63","200072080","6326"
"63224",Ménétrol,"63200",1631,"63","200070753","6309"
"63225",Messeix,"63750",1044,"63","200071215","6328"
"63226",Mur-sur-Allier,"63115,63111",3403,"63","200067627","6324"
"63227",Mirefleurs,"63730",2442,"63","200069177","6331"
"63228",Miremont,"63380",300,"63","200071215","6328"
"63229",Moissat,"63190",1228,"63","246301097","6319"
"63230",Le Monestier,"63890",207,"63","200070761","6322"
"63231",La Monnerie-le-Montel,"63650",1740,"63","200070712","6330"
"63232",Mons,"63310",537,"63","200071199","6320"
"63233",Montaigut,"63700",987,"63","200072080","6326"
"63234",Montaigut-le-Blanc,"63320",860,"63","200070407","6329"
"63235",Montcel,"63460",487,"63","200072098","6327"
"63236",Mont-Dore,"63240",1303,"63","246300966","6329"
"63237",Montel-de-Gelat,"63380",443,"63","200071215","6328"
"63238",Montfermy,"63230",227,"63","200071215","6328"
"63239",Montmorin,"63160",725,"63","200067627","6305"
"63240",Montpensier,"63260",445,"63","200071199","6301"
"63241",Montpeyroux,"63114",341,"63","200070407","6331"
"63242",Moriat,"63340",367,"63","200070407","6306"
"63243",Moureuille,"63700",346,"63","200072080","6326"
"63244",Chambaron sur Morge,"63200",1713,"63","200070753","6325"
"63245",Mozac,"63200",3899,"63","200070753","6309"
"63246",Murat-le-Quaire,"63150",476,"63","246300966","6329"
"63247",Murol,"63790",587,"63","246300966","6329"
"63248",Nébouzat,"63210",834,"63","200069169","6323"
"63249",Néronde-sur-Dore,"63120",505,"63","200070712","6322"
"63250",Neschers,"63320",832,"63","200070407","6331"
"63251",Neuf-Église,"63560",294,"63","200072080","6326"
"63252",Neuville,"63160",380,"63","200067627","6305"
"63253",Noalhat,"63290",246,"63","200070712","6320"
"63254",Nohanent,"63830",2229,"63","246300701","6307"
"63255",Nonette-Orsonnette,"63340",563,"63","200070407","6306"
"63256",Novacelles,"63220",141,"63","200070761","6302"
"63257",Olby,"63210",778,"63","200069169","6323"
"63258",Olliergues,"63880",751,"63","200070761","6322"
"63259",Olloix,"63450",316,"63","200069177","6323"
"63260",Olmet,"63880",162,"63","200070712","6322"
"63261",Orbeil,"63500",839,"63","200070407","6318"
"63262",Orcet,"63670",2637,"63","200069177","6321"
"63263",Orcines,"63870",3364,"63","246300701","6323"
"63264",Orcival,"63210",239,"63","200069169","6323"
"63265",Orléat,"63190",2139,"63","246301097","6319"
"63267",Palladuc,"63550",551,"63","200070712","6330"
"63268",Pardines,"63500",270,"63","200070407","6318"
"63269",Parent,"63270",841,"63","200070407","6331"
"63270",Parentignat,"63500",523,"63","200070407","6306"
"63271",Paslières,"63290",1525,"63","200070712","6320"
"63272",Pérignat-lès-Sarliève,"63170",2675,"63","246300701","6303"
"63273",Pérignat-sur-Allier,"63800",1516,"63","200067627","6331"
"63274",Perpezat,"63210",427,"63","200069169","6323"
"63275",Perrier,"63500",893,"63","200070407","6318"
"63276",Peschadoires,"63920",2120,"63","246301097","6319"
"63277",Peslières,"63580",67,"63","200070407","6306"
"63278",Pessat-Villeneuve,"63200",656,"63","200070753","6325"
"63279",Picherande,"63113",362,"63","246300966","6329"
"63280",Pignols,"63270",334,"63","200069177","6331"
"63281",Pionsat,"63330",1100,"63","200072080","6326"
"63282",Plauzat,"63730",1638,"63","200070407","6331"
"63283",Pontaumur,"63380",659,"63","200071215","6328"
"63284",Pont-du-Château,"63430",11191,"63","246300701","6324"
"63285",Pontgibaud,"63230",755,"63","200071215","6328"
"63286",Pouzol,"63440",276,"63","200072098","6327"
"63287",Les Pradeaux,"63500",333,"63","200070407","6306"
"63288",Prompsat,"63200",417,"63","200072098","6327"
"63289",Prondines,"63470",258,"63","200071215","6328"
"63290",Pulvérières,"63230",406,"63","200070753","6328"
"63291",Puy-Guillaume,"63290",2743,"63","200070712","6320"
"63292",Puy-Saint-Gulmier,"63470",156,"63","200071215","6328"
"63293",Le Quartier,"63330",213,"63","200072080","6326"
"63294",Queuille,"63780",270,"63","200072098","6327"
"63295",Randan,"63310",1571,"63","200071199","6320"
"63296",Ravel,"63190",708,"63","246301097","6319"
"63297",Reignat,"63160",382,"63","200067627","6305"
"63298",La Renaudie,"63930",120,"63","200070712","6322"
"63299",Rentières,"63420",117,"63","200070407","6306"
"63300",Riom,"63200",19029,"63","200070753","6325"
"63301",Ris,"63290",781,"63","200070712","6320"
"63302",La Roche-Blanche,"63670",3341,"63","200069177","6321"
"63303",Roche-Charles-la-Mayrand,"63420",41,"63","200070407","6306"
"63304",Roche-d'Agoux,"63330",103,"63","200072080","6326"
"63305",Rochefort-Montagne,"63210",876,"63","200069169","6323"
"63306",La Roche-Noire,"63800",608,"63","200069177","6331"
"63307",Romagnat,"63540",7634,"63","246300701","6303"
"63308",Royat,"63130",4798,"63","246300701","6308"
"63309",Saillant,"63840",278,"63","200070761","6302"
"63310",Sainte-Agathe,"63120",190,"63","200070712","6330"
"63311",Saint-Agoulin,"63260",334,"63","200071199","6301"
"63312",Saint-Alyre-d'Arlanc,"63220",171,"63","200070761","6302"
"63313",Saint-Alyre-ès-Montagne,"63420",134,"63","200070407","6306"
"63314",Saint-Amant-Roche-Savine,"63890",495,"63","200070761","6322"
"63315",Saint-Amant-Tallende,"63450",1757,"63","200069177","6321"
"63317",Saint-André-le-Coq,"63310",524,"63","200071199","6320"
"63318",Saint-Angel,"63410",410,"63","200072098","6327"
"63319",Saint-Anthème,"63660",697,"63","200070761","6302"
"63320",Saint-Avit,"63380",242,"63","200071215","6328"
"63321",Saint-Babel,"63500",949,"63","200070407","6318"
"63322",Saint-Beauzire,"63360",2141,"63","200070753","6317"
"63323",Saint-Bonnet-le-Bourg,"63630",154,"63","200070761","6322"
"63324",Saint-Bonnet-le-Chastel,"63630",208,"63","200070761","6322"
"63325",Saint-Bonnet-lès-Allier,"63800",432,"63","200067627","6305"
"63326",Saint-Bonnet-près-Orcival,"63210",474,"63","200069169","6323"
"63327",Saint-Bonnet-près-Riom,"63200",2142,"63","200070753","6325"
"63328",Sainte-Catherine,"63580",53,"63","200070761","6322"
"63329",Sainte-Christine,"63390",131,"63","200072080","6326"
"63330",Saint-Cirgues-sur-Couze,"63320",352,"63","200070407","6329"
"63331",Saint-Clément-de-Valorgue,"63660",230,"63","200070761","6302"
"63332",Saint-Clément-de-Régnat,"63310",554,"63","200071199","6320"
"63333",Saint-Denis-Combarnazat,"63310",224,"63","200071199","6320"
"63334",Saint-Dier-d'Auvergne,"63520",507,"63","200067627","6305"
"63335",Saint-Diéry,"63320",476,"63","246300966","6329"
"63336",Saint-Donat,"63680",209,"63","200069169","6329"
"63337",Saint-Éloy-la-Glacière,"63890",56,"63","200070761","6322"
"63338",Saint-Éloy-les-Mines,"63700",3715,"63","200072080","6326"
"63339",Saint-Étienne-des-Champs,"63380",140,"63","200071215","6328"
"63340",Saint-Étienne-sur-Usson,"63580",284,"63","200070407","6306"
"63341",Saint-Ferréol-des-Côtes,"63600",543,"63","200070761","6302"
"63342",Saint-Floret,"63320",250,"63","200070407","6329"
"63343",Saint-Flour,"63520",282,"63","200070712","6322"
"63344",Saint-Gal-sur-Sioule,"63440",137,"63","200072098","6327"
"63345",Saint-Genès-Champanelle,"63122",3525,"63","246300701","6304"
"63346",Saint-Genès-Champespe,"63850",221,"63","246300966","6329"
"63347",Saint-Genès-du-Retz,"63260",492,"63","200071199","6301"
"63348",Saint-Genès-la-Tourette,"63580",177,"63","200070407","6306"
"63349",Saint-Georges-de-Mons,"63780",1976,"63","200072098","6327"
"63350",Saint-Georges-sur-Allier,"63800",1244,"63","200069177","6331"
"63351",Saint-Germain-près-Herment,"63470",84,"63","200071215","6328"
"63352",Saint-Germain-Lembron,"63340",1957,"63","200070407","6306"
"63353",Saint-Germain-l'Herm,"63630",492,"63","200070761","6322"
"63354",Saint-Gervais-d'Auvergne,"63390",1323,"63","200072080","6326"
"63355",Saint-Gervais-sous-Meymont,"63880",239,"63","200070761","6322"
"63356",Saint-Gervazy,"63340",324,"63","200070407","6306"
"63357",Saint-Hérent,"63340",111,"63","200070407","6306"
"63358",Saint-Hilaire-la-Croix,"63440",344,"63","200072098","6327"
"63359",Saint-Hilaire-les-Monges,"63380",96,"63","200071215","6328"
"63360",Saint-Hilaire,"63330",162,"63","200072080","6326"
"63362",Saint-Ignat,"63720",880,"63","200070753","6301"
"63363",Saint-Jacques-d'Ambur,"63230",274,"63","200071215","6328"
"63364",Saint-Jean-d'Heurs,"63190",657,"63","246301097","6319"
"63365",Saint-Jean-des-Ollières,"63520",461,"63","200067627","6305"
"63366",Saint-Jean-en-Val,"63490",354,"63","200070407","6306"
"63367",Saint-Jean-Saint-Gervais,"63570",124,"63","200070407","6306"
"63368",Saint-Julien-de-Coppel,"63160",1270,"63","200067627","6305"
"63369",Saint-Julien-la-Geneste,"63390",122,"63","200072080","6326"
"63370",Saint-Julien-Puy-Lavèze,"63820",358,"63","200069169","6328"
"63371",Saint-Just,"63600",158,"63","200070761","6302"
"63372",Saint-Laure,"63350",647,"63","200070753","6301"
"63373",Saint-Maigner,"63330",192,"63","200072080","6326"
"63374",Saint-Martin-des-Olmes,"63600",290,"63","200070761","6302"
"63375",Saint-Martin-des-Plains,"63570",146,"63","200070407","6306"
"63376",Saint-Martin-d'Ollières,"63580",150,"63","200070407","6306"
"63377",Saint-Maurice-près-Pionsat,"63330",369,"63","200072080","6326"
"63378",Saint-Maurice,"63270",831,"63","200069177","6331"
"63379",Saint-Myon,"63460",469,"63","200072098","6327"
"63380",Saint-Nectaire,"63710",728,"63","246300966","6329"
"63381",Saint-Ours,"63230",1689,"63","200070753","6328"
"63382",Saint-Pardoux,"63440",409,"63","200072098","6327"
"63383",Saint-Pierre-Colamine,"63610",249,"63","246300966","6329"
"63384",Saint-Pierre-la-Bourlhonne,"63480",128,"63","200070761","6322"
"63385",Saint-Pierre-le-Chastel,"63230",430,"63","200071215","6328"
"63386",Saint-Pierre-Roche,"63210",447,"63","200069169","6323"
"63387",Saint-Priest-Bramefant,"63310",868,"63","200071199","6320"
"63388",Saint-Priest-des-Champs,"63640",718,"63","200072080","6326"
"63389",Saint-Quentin-sur-Sauxillanges,"63490",112,"63","200070407","6306"
"63390",Saint-Quintin-sur-Sioule,"63440",381,"63","200072098","6327"
"63391",Saint-Rémy-de-Blot,"63440",230,"63","200072098","6327"
"63392",Saint-Rémy-de-Chargnat,"63500",568,"63","200070407","6306"
"63393",Saint-Rémy-sur-Durolle,"63550",1734,"63","200070712","6330"
"63394",Saint-Romain,"63660",214,"63","200070761","6302"
"63395",Saint-Sandoux,"63450",948,"63","200069177","6323"
"63396",Saint-Saturnin,"63450",1167,"63","200069177","6323"
"63397",Saint-Sauves-d'Auvergne,"63950",1128,"63","200069169","6329"
"63398",Saint-Sauveur-la-Sagne,"63220",96,"63","200070761","6302"
"63399",Saint-Sulpice,"63760",87,"63","200071215","6328"
"63400",Saint-Sylvestre-Pragoulin,"63310",1077,"63","200071199","6320"
"63401",Saint-Victor-la-Rivière,"63790",248,"63","246300966","6329"
"63402",Saint-Victor-Montvianeix,"63550",248,"63","200070712","6330"
"63403",Saint-Vincent,"63320",410,"63","200070407","6329"
"63404",Saint-Yvoine,"63500",589,"63","200070407","6318"
"63405",Sallèdes,"63270",589,"63","200069177","6331"
"63406",Sardon,"63260",313,"63","200071199","6301"
"63407",Saulzet-le-Froid,"63970",267,"63","200069169","6323"
"63408",Sauret-Besserve,"63390",168,"63","200072080","6326"
"63409",Saurier,"63320",266,"63","200070407","6329"
"63410",Sauvagnat,"63470",129,"63","200071215","6328"
"63411",Sauvagnat-Sainte-Marthe,"63500",482,"63","200070407","6331"
"63412",Sauvessanges,"63840",517,"63","200070761","6302"
"63413",La Sauvetat,"63730",715,"63","200069177","6321"
"63414",Sauviat,"63120",543,"63","200070712","6322"
"63415",Sauxillanges,"63490",1235,"63","200070407","6306"
"63416",Savennes,"63750",94,"63","200071215","6328"
"63417",Sayat,"63530",2300,"63","200070753","6307"
"63418",Sermentizon,"63120",578,"63","200070712","6322"
"63419",Servant,"63560",535,"63","200072080","6326"
"63420",Seychalles,"63190",768,"63","246301097","6319"
"63421",Singles,"63690",170,"63","200069169","6329"
"63422",Solignat,"63500",491,"63","200070407","6329"
"63423",Sugères,"63490",607,"63","200070407","6306"
"63424",Surat,"63720",567,"63","200070753","6301"
"63425",Tallende,"63450",1539,"63","200069177","6321"
"63426",Tauves,"63690",787,"63","200069169","6329"
"63427",Teilhède,"63460",443,"63","200072098","6327"
"63428",Teilhet,"63560",297,"63","200072080","6326"
"63429",Ternant-les-Eaux,"63340",39,"63","200070407","6306"
"63430",Thiers,"63300",11700,"63","200070712","6330"
"63431",Thiolières,"63600",163,"63","200070761","6302"
"63432",Thuret,"63260",925,"63","200071199","6301"
"63433",Tortebesse,"63470",65,"63","200071215","6328"
"63434",Tours-sur-Meymont,"63590",516,"63","200070761","6322"
"63435",Tourzel-Ronzières,"63320",250,"63","200070407","6329"
"63436",Tralaigues,"63380",83,"63","200071215","6328"
"63437",Trémouille-Saint-Loup,"63810",143,"63","200069169","6329"
"63438",Trézioux,"63520",470,"63","200067627","6305"
"63439",Usson,"63490",277,"63","200070407","6306"
"63440",Valbeleix,"63610",129,"63","246300966","6329"
"63441",Valcivières,"63600",209,"63","200070761","6302"
"63442",Valz-sous-Châteauneuf,"63580",51,"63","200070407","6306"
"63443",Varennes-sur-Morge,"63720",402,"63","200070753","6301"
"63444",Varennes-sur-Usson,"63500",281,"63","200070407","6306"
"63445",Vassel,"63910",289,"63","200067627","6305"
"63446",Vensat,"63260",500,"63","200071199","6301"
"63447",Vergheas,"63330",63,"63","200072080","6326"
"63448",Le Vernet-Chaméane,"63580",826,"63","200070407","6306"
"63449",Le Vernet-Sainte-Marguerite,"63710",295,"63","246300966","6323"
"63450",Verneugheol,"63470",241,"63","200071215","6328"
"63451",Vernines,"63210",423,"63","200069169","6323"
"63452",Verrières,"63320",71,"63","200070407","6329"
"63453",Vertaizon,"63910",3190,"63","200067627","6305"
"63454",Vertolaye,"63480",537,"63","200070761","6322"
"63455",Veyre-Monton,"63960",3489,"63","200069177","6321"
"63456",Vichel,"63340",347,"63","200070407","6306"
"63457",Vic-le-Comte,"63270",5075,"63","200069177","6331"
"63458",Villeneuve,"63340",161,"63","200070407","6306"
"63459",Villeneuve-les-Cerfs,"63310",537,"63","200071199","6320"
"63460",Villosanges,"63380",334,"63","200071215","6328"
"63461",Vinzelles,"63350",353,"63","246301097","6319"
"63462",Virlet,"63330",271,"63","200072080","6326"
"63463",Viscomtat,"63250",537,"63","200070712","6330"
"63464",Vitrac,"63410",345,"63","200072098","6327"
"63465",Viverols,"63840",410,"63","200070761","6302"
"63466",Vodable,"63500",196,"63","200070407","6329"
"63467",Voingt,"63620",33,"63","200071215","6328"
"63468",Vollore-Montagne,"63120",307,"63","200070712","6330"
"63469",Vollore-Ville,"63120",758,"63","200070712","6322"
"63470",Volvic,"63530",4429,"63","200070753","6309"
"63471",Youx,"63700",918,"63","200072080","6326"
"63472",Yronde-et-Buron,"63270",653,"63","200069177","6331"
"63473",Yssac-la-Tourette,"63200",380,"63","200072098","6327"
"69001",Affoux,"69170",358,"69","200040566","6910"
"69002",Aigueperse,"69790",251,"69","200067817","6911"
"69003",Albigny-sur-Saône,"69250",2833,"69","200046977",
"69004",Alix,"69380",758,"69","200040574","6904"
"69005",Ambérieux,"69480",571,"69","200040574","6901"
"69006",Amplepuis,"69550",5024,"69","200040566","6911"
"69007",Ampuis,"69420",2712,"69","200077014","6908"
"69008",Ancy,"69490",628,"69","200040566","6910"
"69009",Anse,"69480",7094,"69","200040574","6901"
"69010",L'Arbresle,"69210",6421,"69","246900625","6902"
"69012",Les Ardillats,"69430",627,"69","200067817","6903"
"69013",Arnas,"69400",3686,"69","200040590","6907"
"69014",Aveize,"69610",1136,"69","200066587","6912"
"69016",Azolette,"69790",121,"69","200067817","6911"
"69017",Bagnols,"69620",705,"69","200040574","6904"
"69018",Beaujeu,"69430",2122,"69","200067817","6903"
"69019",Belleville-en-Beaujolais,"69220",12776,"69","200067817","6903"
"69020",Belmont-d'Azergues,"69380",635,"69","200040574","6904"
"69021",Bessenay,"69690",2266,"69","246900625","6902"
"69022",Bibost,"69690",574,"69","246900625","6902"
"69023",Blacé,"69460",1583,"69","200040590","6907"
"69024",Val d'Oingt,"69620",3966,"69","200040574","6904"
"69026",Le Breuil,"69620",524,"69","200040574","6904"
"69027",Brignais,"69530",11265,"69","246900757","6905"
"69028",Brindas,"69126",6067,"69","246900724","6905"
"69029",Bron,"69500",41060,"69","200046977",
"69030",Brullioles,"69690",818,"69","200066587","6902"
"69031",Brussieu,"69690",1373,"69","200066587","6902"
"69032",Bully,"69210",2021,"69","246900625","6904"
"69033",Cailloux-sur-Fontaines,"69270",2642,"69","200046977",
"69034",Caluire-et-Cuire,"69300",42915,"69","200046977",
"69035",Cenves,"69840",399,"69","200067817","6903"
"69036",Cercié,"69220",1123,"69","200067817","6903"
"69037",Chambost-Allières,"69870",833,"69","200040566","6910"
"69038",Chambost-Longessaigne,"69770",939,"69","200066587","6902"
"69039",Chamelet,"69620",669,"69","200040574","6904"
"69040",Champagne-au-Mont-d'Or,"69410",5603,"69","200046977",
"69042",La Chapelle-sur-Coise,"69590",578,"69","200066587","6912"
"69043",Chaponost,"69630",8577,"69","246900757","6905"
"69044",Charbonnières-les-Bains,"69260",5016,"69","200046977",
"69045",Charentay,"69220",1240,"69","200067817","6903"
"69046",Charly,"69390",4529,"69","200046977",
"69047",Charnay,"69380",1062,"69","200040574","6904"
"69049",Chasselay,"69380",2775,"69","200040574","6901"
"69050",Châtillon,"69380",2158,"69","200040574","6904"
"69051",Chaussan,"69440",1117,"69","246900740","6908"
"69052",Chazay-d'Azergues,"69380",4130,"69","200040574","6901"
"69053",Chénas,"69840",551,"69","200067817","6903"
"69054",Chénelette,"69430",327,"69","200040566","6911"
"69055",Les Chères,"69380",1451,"69","200040574","6901"
"69056",Chessy,"69380",2056,"69","200040574","6904"
"69057",Chevinay,"69210",545,"69","246900625","6902"
"69058",Chiroubles,"69115",401,"69","200067817","6903"
"69059",Civrieux-d'Azergues,"69380",1520,"69","200040574","6901"
"69060",Claveisolles,"69870",664,"69","200040566","6911"
"69061",Cogny,"69640",1170,"69","200040590","6904"
"69062",Coise,"69590",765,"69","200066587","6912"
"69063",Collonges-au-Mont-d'Or,"69660",4054,"69","200046977",
"69064",Condrieu,"69420",3877,"69","200077014","6908"
"69065",Corcelles-en-Beaujolais,"69220",927,"69","200067817","6903"
"69066",Cours,"69470",4519,"69","200040566","6911"
"69067",Courzieu,"69690",1094,"69","246900625","6902"
"69068",Couzon-au-Mont-d'Or,"69270",2559,"69","200046977",
"69069",Craponne,"69290",11158,"69","200046977",
"69070",Cublize,"69550",1268,"69","200040566","6911"
"69071",Curis-au-Mont-d'Or,"69250",1170,"69","200046977",
"69072",Dardilly,"69570",8617,"69","200046977",
"69074",Denicé,"69640",1467,"69","200040590","6907"
"69075",Dième,"69170",194,"69","200040566","6910"
"69076",Dommartin,"69380",2580,"69","246900625","6901"
"69077",Dracé,"69220",957,"69","200067817","6903"
"69078",Duerne,"69850",823,"69","200066587","6912"
"69080",Échalas,"69700",1771,"69","200077014","6908"
"69081",Écully,"69130",18097,"69","200046977",
"69082",Émeringes,"69840",251,"69","200067817","6903"
"69083",Éveux,"69210",1186,"69","246900625","6902"
"69084",Fleurie,"69820",1256,"69","200067817","6903"
"69085",Fleurieu-sur-Saône,"69250",1435,"69","200046977",
"69086",Fleurieux-sur-l'Arbresle,"69210",2356,"69","246900625","6902"
"69087",Fontaines-Saint-Martin,"69270",3070,"69","200046977",
"69088",Fontaines-sur-Saône,"69270",7001,"69","200046977",
"69089",Francheville,"69340",14278,"69","200046977",
"69090",Frontenas,"69620",818,"69","200040574","6904"
"69091",Givors,"69700",19312,"69","200046977",
"69092",Gleizé,"69400",7473,"69","200040590","6907"
"69093",Grandris,"69870",1163,"69","200040566","6910"
"69094",Grézieu-la-Varenne,"69290",5629,"69","246900724","6905"
"69095",Grézieu-le-Marché,"69610",809,"69","200066587","6912"
"69096",Grigny,"69520",9615,"69","200046977",
"69097",Les Haies,"69420",791,"69","200077014","6908"
"69098",Les Halles,"69610",493,"69","200066587","6902"
"69099",Haute-Rivoire,"69610",1450,"69","200066587","6902"
"69100",Irigny,"69540",8609,"69","200046977",
"69102",Joux,"69170",683,"69","200040566","6910"
"69103",Juliénas,"69840",915,"69","200067817","6903"
"69104",Jullié,"69840",439,"69","200067817","6903"
"69105",Lacenas,"69640",948,"69","200040590","6907"
"69106",Lachassagne,"69480",1086,"69","200040574","6901"
"69107",Lamure-sur-Azergues,"69870",1048,"69","200040566","6910"
"69108",Lancié,"69220",1020,"69","200067817","6903"
"69109",Lantignié,"69430",887,"69","200067817","6903"
"69110",Larajasse,"69590",1857,"69","200066587","6912"
"69111",Légny,"69620",664,"69","200040574","6904"
"69112",Lentilly,"69210",5450,"69","246900625","6901"
"69113",Létra,"69620",932,"69","200040574","6904"
"69115",Limas,"69400",4754,"69","200040590","6907"
"69116",Limonest,"69760",3675,"69","200046977",
"69117",Lissieu,"69380",3116,"69","200046977",
"69118",Loire-sur-Rhône,"69700",2559,"69","200077014","6908"
"69119",Longes,"69420",961,"69","200077014","6908"
"69120",Longessaigne,"69770",597,"69","200066587","6902"
"69121",Lozanne,"69380",2639,"69","200040574","6901"
"69122",Lucenay,"69480",1820,"69","200040574","6901"
"69123",Lyon,"69001,69002,69003,69004,69005,69006,69007,69008,69009",515695,"69","200046977",
"69124",Marchampt,"69430",455,"69","200067817","6903"
"69125",Marcilly-d'Azergues,"69380",870,"69","200040574","6901"
"69126",Marcy,"69480",709,"69","200040574","6901"
"69127",Marcy-l'Étoile,"69280",3736,"69","200046977",
"69130",Meaux-la-Montagne,"69550",239,"69","200040566","6911"
"69131",Messimy,"69510",3371,"69","246900724","6905"
"69132",Meys,"69610",852,"69","200066587","6912"
"69133",Millery,"69390",4341,"69","246900757","6909"
"69134",Moiré,"69620",201,"69","200040574","6904"
"69135",Deux-Grosnes,"69860,69430",1904,"69","200067817",
"69136",Montagny,"69700",2892,"69","246900757","6909"
"69137",Montmelas-Saint-Sorlin,"69640",491,"69","200040590","6907"
"69138",Montromant,"69610",457,"69","200066587","6902"
"69139",Montrottier,"69770",1392,"69","200066587","6902"
"69140",Morancé,"69480",1975,"69","200040574","6901"
"69141",Mornant,"69440",5725,"69","246900740","6908"
"69142",La Mulatière,"69350",6320,"69","200046977",
"69143",Neuville-sur-Saône,"69250",7435,"69","200046977",
"69145",Odenas,"69460",930,"69","200067817","6903"
"69148",Orliénas,"69530",2408,"69","246900740","6909"
"69149",Oullins,"69600",26512,"69","200046977",
"69151",Le Perréon,"69460",1566,"69","200040590","6907"
"69152",Pierre-Bénite,"69310",10493,"69","200046977",
"69153",Poleymieux-au-Mont-d'Or,"69250",1297,"69","200046977",
"69154",Pollionnay,"69290",2512,"69","246900724","6912"
"69155",Pomeys,"69590",1145,"69","200066587","6912"
"69156",Pommiers,"69480",2605,"69","200040574","6901"
"69157",Vindry-sur-Turdine,"69490",5095,"69","200040566","6910"
"69159",Porte des Pierres Dorées,"69400,69640",3686,"69","200040574","6904"
"69160",Poule-les-Écharmeaux,"69870",1099,"69","200040566","6911"
"69161",Propières,"69790",450,"69","200067817","6911"
"69162",Quincié-en-Beaujolais,"69430",1322,"69","200067817","6903"
"69163",Quincieux,"69650",3453,"69","200046977",
"69164",Ranchal,"69470",317,"69","200040566","6911"
"69165",Régnié-Durette,"69430",1114,"69","200067817","6903"
"69166",Riverie,"69440",316,"69","246900740","6908"
"69167",Rivolet,"69640",578,"69","200040590","6907"
"69168",Rochetaillée-sur-Saône,"69270",1518,"69","200046977",
"69169",Ronno,"69550",631,"69","200040566","6911"
"69170",Rontalon,"69510",1176,"69","246900740","6912"
"69171",Sain-Bel,"69210",2299,"69","246900625","6902"
"69172",Salles-Arbuissonnas-en-Beaujolais,"69460",809,"69","200040590","6907"
"69173",Sarcey,"69490",995,"69","246900625","6910"
"69174",Les Sauvages,"69170",628,"69","200040566","6910"
"69175",Savigny,"69210",2017,"69","246900625","6902"
"69176",Soucieu-en-Jarrest,"69510",4473,"69","246900740","6908"
"69177",Sourcieux-les-Mines,"69210",2013,"69","246900625","6902"
"69178",Souzy,"69610",808,"69","200066587","6902"
"69179",Beauvallon,"69700",3973,"69","246900740",
"69180",Saint-André-la-Côte,"69440",284,"69","246900740","6912"
"69181",Saint-Appolinaire,"69170",207,"69","200040566","6910"
"69182",Saint-Bonnet-des-Bruyères,"69790",356,"69","200067817","6911"
"69183",Saint-Bonnet-le-Troncy,"69870",310,"69","200040566","6911"
"69184",Sainte-Catherine,"69440",988,"69","200066587","6912"
"69186",Saint-Clément-de-Vers,"69790",227,"69","200067817","6911"
